Id : StandAnim - walkAnim - rotate180Animation - rotate90LeftAnimation - rotate90RightAnimation 
570 : 5646 : 5645 : 65535 : 65535 : 65535
571 : 5650 : 5652 : 65535 : 65535 : 65535
572 : 5650 : 5652 : 65535 : 65535 : 65535
573 : 5650 : 5652 : 65535 : 65535 : 65535
574 : 5650 : 5652 : 65535 : 65535 : 65535
575 : 5650 : 5652 : 65535 : 65535 : 65535
576 : 5879 : 5878 : 65535 : 65535 : 65535
577 : 5879 : 5878 : 65535 : 65535 : 65535
578 : 5879 : 5878 : 65535 : 65535 : 65535
579 : 5879 : 5878 : 65535 : 65535 : 65535
580 : 5879 : 5878 : 65535 : 65535 : 65535
581 : 5883 : 5882 : 65535 : 65535 : 65535
582 : 5883 : 5882 : 65535 : 65535 : 65535
583 : 5883 : 5882 : 65535 : 65535 : 65535
584 : 5883 : 5882 : 65535 : 65535 : 65535
585 : 5883 : 5882 : 65535 : 65535 : 65535
586 : 5883 : 5882 : 65535 : 65535 : 65535
587 : 5883 : 5882 : 65535 : 65535 : 65535
588 : 5883 : 5882 : 65535 : 65535 : 65535
589 : 5883 : 5882 : 65535 : 65535 : 65535
590 : 5888 : 5887 : 65535 : 65535 : 65535
591 : 5888 : 5887 : 65535 : 65535 : 65535
592 : 5888 : 5887 : 65535 : 65535 : 65535
593 : 5888 : 5887 : 65535 : 65535 : 65535
594 : 5888 : 5887 : 65535 : 65535 : 65535
595 : 5888 : 5887 : 65535 : 65535 : 65535
596 : 5888 : 5887 : 65535 : 65535 : 65535
597 : 5888 : 5887 : 65535 : 65535 : 65535
598 : 5888 : 5887 : 65535 : 65535 : 65535
599 : 5888 : 5887 : 65535 : 65535 : 65535
600 : 5893 : 5892 : 65535 : 65535 : 65535
601 : 808 : 819 : 820 : 822 : 821
602 : 808 : 819 : 820 : 822 : 821
603 : 808 : 819 : 820 : 822 : 821
604 : 5586 : 5585 : 65535 : 65535 : 65535
605 : 808 : 819 : 820 : 822 : 821
606 : 5656 : 5655 : 65535 : 65535 : 65535
607 : 5584 : 5583 : 65535 : 65535 : 65535
608 : 5584 : 5583 : 65535 : 65535 : 65535
609 : 5584 : 5583 : 65535 : 65535 : 65535
610 : 5584 : 5583 : 65535 : 65535 : 65535
611 : 5584 : 5583 : 65535 : 65535 : 65535
612 : 5584 : 5583 : 65535 : 65535 : 65535
613 : 5646 : 5645 : 65535 : 65535 : 65535
614 : 5650 : 5652 : 65535 : 65535 : 65535
615 : 5650 : 5652 : 65535 : 65535 : 65535
616 : 5650 : 5652 : 65535 : 65535 : 65535
617 : 5646 : 5645 : 65535 : 65535 : 65535
618 : 5646 : 5645 : 65535 : 65535 : 65535
619 : 5646 : 5645 : 65535 : 65535 : 65535
620 : 5646 : 5645 : 65535 : 65535 : 65535
621 : 5650 : 5652 : 65535 : 65535 : 65535
622 : 5650 : 5652 : 65535 : 65535 : 65535
623 : 5646 : 5645 : 65535 : 65535 : 65535
624 : 5646 : 5645 : 65535 : 65535 : 65535
625 : 2803 : 2802 : 65535 : 65535 : 65535
626 : 5318 : 5317 : 65535 : 65535 : 65535
627 : 808 : 819 : 820 : 822 : 821
628 : 808 : 819 : 820 : 822 : 821
629 : 808 : 819 : 820 : 822 : 821
630 : 808 : 819 : 820 : 822 : 821
631 : 808 : 819 : 820 : 822 : 821
632 : 808 : 819 : 820 : 822 : 821
633 : 808 : 819 : 820 : 822 : 821
634 : 808 : 819 : 820 : 822 : 821
635 : 447 : 448 : 65535 : 65535 : 65535
636 : 2799 : 2798 : 65535 : 65535 : 65535
637 : 808 : 819 : 820 : 822 : 821
638 : 808 : 819 : 820 : 822 : 821
639 : 808 : 819 : 820 : 822 : 821
640 : 1474 : 283 : 65535 : 65535 : 65535
641 : 286 : 283 : 65535 : 65535 : 65535
642 : 286 : 283 : 65535 : 65535 : 65535
643 : 286 : 283 : 65535 : 65535 : 65535
644 : 1480 : 283 : 65535 : 65535 : 65535
645 : 6580 : 6556 : 65535 : 65535 : 65535
646 : 6580 : 6556 : 65535 : 65535 : 65535
647 : 6580 : 6556 : 65535 : 65535 : 65535
648 : 286 : 283 : 65535 : 65535 : 65535
649 : 286 : 283 : 65535 : 65535 : 65535
650 : 926 : 1139 : 65535 : 65535 : 65535
651 : 286 : 283 : 65535 : 65535 : 65535
652 : 926 : 1139 : 65535 : 65535 : 65535
653 : 286 : 283 : 65535 : 65535 : 65535
654 : 286 : 283 : 65535 : 65535 : 65535
655 : 6181 : 6180 : 65535 : 65535 : 65535
656 : 6186 : 6187 : 65535 : 65535 : 65535
657 : 6181 : 6180 : 65535 : 65535 : 65535
658 : 6200 : 6201 : 65535 : 65535 : 65535
659 : 6181 : 6180 : 65535 : 65535 : 65535
660 : 6186 : 6187 : 65535 : 65535 : 65535
661 : 6186 : 6187 : 65535 : 65535 : 65535
662 : 6181 : 6180 : 65535 : 65535 : 65535
663 : 6186 : 6187 : 65535 : 65535 : 65535
664 : 6181 : 6180 : 65535 : 65535 : 65535
665 : 6200 : 6201 : 65535 : 65535 : 65535
666 : 6181 : 6180 : 65535 : 65535 : 65535
667 : 6186 : 6187 : 65535 : 65535 : 65535
668 : 6186 : 6187 : 65535 : 65535 : 65535
669 : 6203 : 6202 : 65535 : 65535 : 65535
670 : 6203 : 6202 : 65535 : 65535 : 65535
671 : 6181 : 6180 : 65535 : 65535 : 65535
672 : 6181 : 6180 : 65535 : 65535 : 65535
673 : 6181 : 6180 : 65535 : 65535 : 65535
674 : 6181 : 6180 : 65535 : 65535 : 65535
675 : 311 : 308 : 65535 : 65535 : 65535
676 : 311 : 308 : 65535 : 65535 : 65535
677 : 1737 : 1738 : 65535 : 65535 : 65535
678 : 1737 : 1738 : 65535 : 65535 : 65535
679 : 808 : 819 : 820 : 822 : 821
680 : 5493 : 5497 : 65535 : 65535 : 65535
681 : 5493 : 5497 : 65535 : 65535 : 65535
682 : 808 : 819 : 820 : 822 : 821
683 : 808 : 819 : 820 : 822 : 821
684 : 808 : 819 : 820 : 822 : 821
685 : 808 : 819 : 820 : 822 : 821
686 : 808 : 819 : 820 : 822 : 821
687 : 808 : 819 : 820 : 822 : 821
688 : 808 : 819 : 820 : 822 : 821
689 : 808 : 819 : 820 : 822 : 821
690 : 808 : 819 : 820 : 822 : 821
691 : 808 : 819 : 820 : 822 : 821
692 : 808 : 819 : 820 : 822 : 821
693 : 808 : 819 : 820 : 822 : 821
694 : 808 : 819 : 820 : 822 : 821
695 : 808 : 819 : 820 : 822 : 821
696 : 286 : 283 : 65535 : 65535 : 65535
697 : 1476 : 283 : 65535 : 65535 : 65535
698 : 286 : 283 : 65535 : 65535 : 65535
699 : 286 : 283 : 65535 : 65535 : 65535
700 : 286 : 283 : 65535 : 65535 : 65535
701 : 926 : 1139 : 65535 : 65535 : 65535
702 : 286 : 283 : 65535 : 65535 : 65535
703 : 926 : 1139 : 65535 : 65535 : 65535
704 : 286 : 283 : 65535 : 65535 : 65535
705 : 286 : 283 : 65535 : 65535 : 65535
706 : 286 : 283 : 65535 : 65535 : 65535
707 : 286 : 283 : 65535 : 65535 : 65535
708 : 286 : 283 : 65535 : 65535 : 65535
709 : 286 : 283 : 65535 : 65535 : 65535
710 : 6580 : 6556 : 65535 : 65535 : 65535
711 : 6580 : 6556 : 65535 : 65535 : 65535
712 : 6580 : 6556 : 65535 : 65535 : 65535
713 : 6580 : 6556 : 65535 : 65535 : 65535
714 : 6580 : 6556 : 65535 : 65535 : 65535
715 : 6580 : 6556 : 65535 : 65535 : 65535
717 : 5548 : 5552 : 65535 : 65535 : 65535
718 : 5563 : 5563 : 65535 : 65535 : 65535
719 : 5563 : 5563 : 65535 : 65535 : 65535
720 : 5548 : 5552 : 65535 : 65535 : 65535
721 : 5548 : 5552 : 65535 : 65535 : 65535
722 : 5548 : 5552 : 65535 : 65535 : 65535
723 : 5548 : 5552 : 65535 : 65535 : 65535
724 : 5548 : 5552 : 65535 : 65535 : 65535
725 : 5548 : 5552 : 65535 : 65535 : 65535
726 : 5548 : 5552 : 65535 : 65535 : 65535
727 : 5548 : 5552 : 65535 : 65535 : 65535
728 : 5548 : 5552 : 65535 : 65535 : 65535
729 : 1947 : 1945 : 65535 : 65535 : 65535
730 : 125 : 119 : 65535 : 65535 : 65535
731 : 3569 : 3568 : 65535 : 65535 : 65535
732 : 813 : 1205 : 1206 : 1208 : 1207
733 : -1 : -1 : -1 : -1 : -1
734 : -1 : -1 : -1 : -1 : -1
735 : -1 : -1 : -1 : -1 : -1
736 : 808 : 819 : 820 : 822 : 821
737 : 808 : 819 : 820 : 822 : 821
738 : 808 : 819 : 820 : 822 : 821
739 : 808 : 819 : 820 : 822 : 821
740 : 4986 : 283 : 65535 : 65535 : 65535
741 : 4986 : 283 : 65535 : 65535 : 65535
742 : 4986 : 283 : 65535 : 65535 : 65535
750 : 4986 : -1 : -1 : -1 : -1
751 : 4986 : -1 : -1 : -1 : -1
752 : 4986 : -1 : -1 : -1 : -1
753 : 479 : -1 : -1 : -1 : -1
754 : 808 : 819 : 820 : 822 : 821
755 : 813 : 819 : 820 : 822 : 821
756 : 813 : 819 : 820 : 822 : 821
757 : 5002 : -1 : -1 : -1 : -1
758 : -1 : -1 : -1 : -1 : -1
759 : 286 : 283 : 65535 : 65535 : 65535
760 : 286 : 283 : 65535 : 65535 : 65535
762 : 5029 : 5030 : 65535 : 65535 : 65535
763 : 5021 : 5022 : 65535 : 65535 : 65535
764 : -1 : -1 : -1 : -1 : -1
765 : 808 : 819 : 820 : 822 : 821
766 : 808 : 819 : 820 : 822 : 821
767 : 808 : 819 : 820 : 822 : 821
768 : 808 : 819 : 820 : 822 : 821
769 : 808 : 819 : 820 : 822 : 821
770 : 808 : 819 : 820 : 822 : 821
771 : 808 : 819 : 820 : 822 : 821
772 : 808 : 819 : 820 : 822 : 821
773 : 808 : 819 : 820 : 822 : 821
774 : 808 : 819 : 820 : 822 : 821
775 : 813 : 819 : 820 : 822 : 821
776 : 813 : 819 : 820 : 822 : 821
777 : 813 : 1205 : 1206 : 1208 : 1207
778 : 813 : 1205 : 1206 : 1208 : 1207
779 : 813 : 1205 : 1206 : 1208 : 1207
780 : 813 : 1205 : 1206 : 1208 : 1207
781 : 813 : 1205 : 1206 : 1208 : 1207
782 : 813 : 1205 : 1206 : 1208 : 1207
783 : 813 : 1205 : 1206 : 1208 : 1207
784 : 808 : 819 : 820 : 822 : 821
785 : 813 : 1205 : 1206 : 1208 : 1207
786 : 813 : 1205 : 1206 : 1208 : 1207
787 : 4386 : 4383 : 65535 : 65535 : 65535
788 : 4386 : 4383 : 65535 : 65535 : 65535
789 : 4386 : 4383 : 65535 : 65535 : 65535
790 : 4386 : 4383 : 65535 : 65535 : 65535
791 : 4386 : 4383 : 65535 : 65535 : 65535
792 : 4386 : 4383 : 65535 : 65535 : 65535
793 : 4386 : 4383 : 65535 : 65535 : 65535
794 : 813 : 1205 : 1206 : 1208 : 1207
795 : 5447 : 5446 : 65535 : 65535 : 65535
796 : 5447 : 5446 : 65535 : 65535 : 65535
797 : 5455 : 5454 : 65535 : 65535 : 65535
798 : 5455 : 5454 : 65535 : 65535 : 65535
799 : 813 : 1205 : 1206 : 1208 : 1207
800 : 5447 : 5446 : 65535 : 65535 : 65535
801 : 5447 : 5446 : 65535 : 65535 : 65535
802 : 1318 : 819 : 820 : 822 : 821
803 : 286 : 283 : 65535 : 65535 : 65535
804 : 5339 : 5340 : 65535 : 65535 : 65535
805 : 5339 : 5340 : 65535 : 65535 : 65535
806 : 5345 : 5344 : 65535 : 65535 : 65535
807 : 5345 : 5344 : 65535 : 65535 : 65535
808 : 808 : 819 : 820 : 822 : 821
809 : 1137 : 1323 : 1324 : 1326 : 1325
810 : 1137 : 1323 : 1324 : 1326 : 1325
811 : 1137 : 1323 : 1324 : 1326 : 1325
812 : 1137 : 1323 : 1324 : 1326 : 1325
813 : 813 : 819 : 820 : 822 : 821
814 : 808 : 819 : 820 : 822 : 821
815 : 808 : 819 : 820 : 822 : 821
816 : 90 : 79 : 65535 : 65535 : 65535
817 : 90 : 79 : 65535 : 65535 : 65535
818 : 808 : 819 : 820 : 822 : 821
819 : 808 : 819 : 820 : 822 : 821
820 : 6181 : 6180 : 65535 : 65535 : 65535
821 : 808 : 819 : 820 : 822 : 821
822 : 808 : 819 : 820 : 822 : 821
823 : 808 : 819 : 820 : 822 : 821
824 : 808 : 819 : 820 : 822 : 821
825 : 808 : 819 : 820 : 822 : 821
826 : 808 : 819 : 820 : 822 : 821
827 : 808 : 819 : 820 : 822 : 821
828 : 808 : 819 : 820 : 822 : 821
829 : 808 : 819 : 820 : 822 : 821
830 : 5668 : 5666 : 65535 : 65535 : 65535
831 : 5668 : 5666 : 65535 : 65535 : 65535
832 : 5668 : 5666 : 65535 : 65535 : 65535
833 : 5668 : 5666 : 65535 : 65535 : 65535
834 : 5668 : 5666 : 65535 : 65535 : 65535
835 : 5673 : -1 : -1 : -1 : -1
836 : 5668 : -1 : -1 : -1 : -1
837 : 5675 : -1 : -1 : -1 : -1
838 : 5668 : -1 : -1 : -1 : -1
839 : 5668 : 5666 : 65535 : 65535 : 65535
840 : 5668 : 5666 : 65535 : 65535 : 65535
841 : 5668 : 5666 : 65535 : 65535 : 65535
842 : 5668 : 5666 : 65535 : 65535 : 65535
844 : 5668 : 5666 : 65535 : 65535 : 65535
845 : 5668 : 5666 : 65535 : 65535 : 65535
846 : 5668 : 5666 : 65535 : 65535 : 65535
847 : 5677 : 5676 : 65535 : 65535 : 65535
848 : 5677 : 5676 : 65535 : 65535 : 65535
849 : 5680 : -1 : -1 : -1 : -1
850 : 5682 : -1 : -1 : -1 : -1
851 : 5685 : -1 : -1 : -1 : -1
852 : 5722 : 5721 : 65535 : 65535 : 65535
853 : 5722 : 5721 : 65535 : 65535 : 65535
854 : 5722 : 5721 : 65535 : 65535 : 65535
855 : 5722 : 5721 : 65535 : 65535 : 65535
856 : 357 : 358 : 65535 : 65535 : 65535
857 : 357 : 358 : 65535 : 65535 : 65535
858 : 357 : 358 : 65535 : 65535 : 65535
859 : 357 : 358 : 65535 : 65535 : 65535
860 : 357 : 358 : 65535 : 65535 : 65535
861 : 357 : 358 : 65535 : 65535 : 65535
862 : 357 : 358 : 65535 : 65535 : 65535
863 : 357 : 358 : 65535 : 65535 : 65535
864 : 357 : 358 : 65535 : 65535 : 65535
865 : 357 : 358 : 65535 : 65535 : 65535
866 : 357 : 2104 : 65535 : 65535 : 65535
867 : 357 : 2104 : 65535 : 65535 : 65535
868 : 357 : 2104 : 65535 : 65535 : 65535
869 : 357 : 2104 : 65535 : 65535 : 65535
870 : 357 : 2104 : 65535 : 65535 : 65535
871 : 357 : 2104 : 65535 : 65535 : 65535
872 : 2099 : 358 : 65535 : 65535 : 65535
873 : 2099 : 2104 : 65535 : 65535 : 65535
874 : 2099 : 2104 : 65535 : 65535 : 65535
875 : 2099 : 2104 : 65535 : 65535 : 65535
876 : 2099 : 2104 : 65535 : 65535 : 65535
877 : 2100 : 2100 : 65535 : 65535 : 65535
878 : 2100 : 2100 : 65535 : 65535 : 65535
879 : 357 : 358 : 65535 : 65535 : 65535
880 : 301 : 298 : 65535 : 65535 : 65535
881 : 813 : 819 : 820 : 822 : 821
882 : 357 : 358 : 65535 : 65535 : 65535
883 : -1 : -1 : -1 : -1 : -1
884 : -1 : -1 : -1 : -1 : -1
885 : 357 : 358 : 65535 : 65535 : 65535
886 : 357 : 358 : 65535 : 65535 : 65535
887 : 357 : 358 : 65535 : 65535 : 65535
888 : 808 : 819 : 820 : 822 : 821
889 : 808 : 819 : 820 : 822 : 821
890 : 808 : 819 : 820 : 822 : 821
891 : 4656 : 4654 : 65535 : 65535 : 65535
892 : 195 : 189 : 65535 : 65535 : 65535
893 : 813 : 1146 : 820 : 822 : 821
894 : 808 : 819 : 820 : 822 : 821
895 : 808 : 819 : 820 : 822 : 821
896 : 808 : 819 : 820 : 822 : 821
897 : 808 : 819 : 820 : 822 : 821
898 : 808 : 819 : 820 : 822 : 821
899 : 808 : 819 : 820 : 822 : 821
900 : 808 : 819 : 820 : 822 : 821
901 : 808 : 819 : 820 : 822 : 821
902 : 808 : 819 : 820 : 822 : 821
903 : 808 : 819 : 820 : 822 : 821
904 : 808 : 819 : 820 : 822 : 821
905 : 808 : 819 : 820 : 822 : 821
906 : 808 : 819 : 820 : 822 : 821
907 : 808 : 819 : 820 : 822 : 821
908 : 808 : 819 : 820 : 822 : 821
909 : 808 : 819 : 820 : 822 : 821
910 : 808 : 819 : 820 : 822 : 821
911 : 4675 : 4674 : 65535 : 65535 : 65535
912 : 2882 : 2882 : 65535 : 65535 : 65535
917 : 1913 : 1912 : 65535 : 65535 : 65535
918 : 1913 : 1912 : 65535 : 65535 : 65535
920 : 5530 : 5531 : 65535 : 65535 : 65535
921 : 808 : 819 : 820 : 822 : 821
922 : 808 : 819 : 820 : 822 : 821
923 : 808 : 819 : 820 : 822 : 821
924 : 808 : 819 : 820 : 822 : 821
925 : 927 : 1141 : 65535 : 65535 : 65535
926 : 286 : 283 : 65535 : 65535 : 65535
927 : 926 : 1139 : 65535 : 65535 : 65535
928 : 926 : 1139 : 65535 : 65535 : 65535
929 : 286 : 283 : 65535 : 65535 : 65535
930 : 286 : 283 : 65535 : 65535 : 65535
931 : 286 : 283 : 65535 : 65535 : 65535
932 : 286 : 283 : 65535 : 65535 : 65535
933 : 286 : 283 : 65535 : 65535 : 65535
934 : 286 : 283 : 65535 : 65535 : 65535
935 : 286 : 283 : 65535 : 65535 : 65535
936 : 286 : 283 : 65535 : 65535 : 65535
937 : 286 : 283 : 65535 : 65535 : 65535
938 : 926 : 1139 : 65535 : 65535 : 65535
939 : 286 : 283 : 65535 : 65535 : 65535
940 : 926 : 1139 : 65535 : 65535 : 65535
941 : 286 : 283 : 65535 : 65535 : 65535
942 : 286 : 283 : 65535 : 65535 : 65535
943 : 842 : 841 : 65535 : 65535 : 65535
944 : 842 : 841 : 65535 : 65535 : 65535
945 : 1092 : 1091 : 65535 : 65535 : 65535
946 : 1086 : 1085 : 65535 : 65535 : 65535
947 : 808 : 819 : 820 : 822 : 821
948 : 5538 : 5539 : 65535 : 65535 : 65535
949 : 5551 : 5553 : 65535 : 65535 : 65535
950 : 5551 : 5553 : 65535 : 65535 : 65535
951 : 5551 : 5553 : 65535 : 65535 : 65535
952 : 5551 : 5553 : 65535 : 65535 : 65535
953 : 5551 : 5553 : 65535 : 65535 : 65535
954 : 808 : 819 : 820 : 822 : 821
955 : 6218 : 6220 : 65535 : 65535 : 65535
956 : 6218 : 6220 : 65535 : 65535 : 65535
957 : 6218 : 6220 : 65535 : 65535 : 65535
958 : 6218 : 6220 : 65535 : 65535 : 65535
959 : 6219 : 6222 : 65535 : 65535 : 65535
960 : 6219 : 6222 : 65535 : 65535 : 65535
961 : 6218 : 6220 : 65535 : 65535 : 65535
962 : 6219 : 6222 : 65535 : 65535 : 65535
963 : 1183 : 1189 : 65535 : 65535 : 65535
964 : 1183 : 1189 : 65535 : 65535 : 65535
965 : 6218 : 6221 : 65535 : 65535 : 65535
966 : 6218 : 6221 : 65535 : 65535 : 65535
967 : 808 : 6926 : 65535 : 65535 : 65535
968 : 808 : 819 : 820 : 822 : 821
969 : 808 : 819 : 820 : 822 : 821
970 : 1338 : 1339 : 65535 : 65535 : 65535
971 : 1338 : 1339 : 65535 : 65535 : 65535
972 : 1338 : 1339 : 65535 : 65535 : 65535
973 : 1338 : 1339 : 65535 : 65535 : 65535
974 : 1338 : 1339 : 65535 : 65535 : 65535
975 : 1338 : 1339 : 65535 : 65535 : 65535
976 : 1344 : 1344 : 65535 : 65535 : 65535
977 : 1345 : 1345 : 65535 : 65535 : 65535
978 : 1346 : 1346 : 65535 : 65535 : 65535
979 : 1338 : 1339 : 65535 : 65535 : 65535
980 : 1344 : 1344 : 65535 : 65535 : 65535
981 : 1345 : 1345 : 65535 : 65535 : 65535
982 : 1346 : 1346 : 65535 : 65535 : 65535
983 : 1338 : 1339 : 65535 : 65535 : 65535
984 : 1338 : 1339 : 65535 : 65535 : 65535
985 : 1338 : 1339 : 65535 : 65535 : 65535
986 : 1338 : 1339 : 65535 : 65535 : 65535
987 : 1338 : 1339 : 65535 : 65535 : 65535
988 : 1338 : 1339 : 65535 : 65535 : 65535
989 : 808 : 819 : 820 : 822 : 821
990 : 808 : 819 : 820 : 822 : 821
991 : 808 : 819 : 820 : 822 : 821
992 : 808 : 819 : 820 : 822 : 821
993 : 808 : 819 : 820 : 822 : 821
994 : 808 : 819 : 820 : 822 : 821
995 : 808 : 819 : 820 : 822 : 821
996 : 4210 : -1 : -1 : -1 : -1
997 : 6040 : 6041 : 65535 : 65535 : 65535
998 : 808 : 819 : 820 : 822 : 821
999 : 808 : 819 : 820 : 822 : 821
1000 : 808 : 819 : 820 : 822 : 821
1001 : 808 : 819 : 820 : 822 : 821
1002 : 808 : 819 : 820 : 822 : 821
1003 : 808 : 819 : 820 : 822 : 821
1004 : 808 : 819 : 820 : 822 : 821
1005 : 808 : 819 : 820 : 822 : 821
1006 : 808 : 819 : 820 : 822 : 821
1007 : 808 : 819 : 820 : 822 : 821
1008 : 808 : 819 : 820 : 822 : 821
1009 : 808 : 819 : 820 : 822 : 821
1010 : 317 : 314 : 65535 : 65535 : 65535
1011 : 813 : 1146 : 820 : 822 : 821
1012 : 813 : 1146 : 820 : 822 : 821
1013 : 808 : 819 : 820 : 822 : 821
1014 : 808 : 819 : 820 : 822 : 821
1015 : 808 : 819 : 820 : 822 : 821
1016 : 808 : 819 : 820 : 822 : 821
1017 : 808 : 819 : 820 : 822 : 821
1018 : 808 : 819 : 820 : 822 : 821
1019 : 808 : 819 : 820 : 822 : 821
1020 : 2704 : 2703 : 65535 : 65535 : 65535
1021 : 2704 : 2703 : 65535 : 65535 : 65535
1022 : 2704 : 2703 : 65535 : 65535 : 65535
1023 : 808 : 819 : 820 : 822 : 821
1024 : 808 : 819 : 820 : 822 : 821
1025 : 808 : 819 : 820 : 822 : 821
1026 : 808 : 819 : 820 : 822 : 821
1027 : 813 : 1205 : 1206 : 1208 : 1207
1028 : 808 : 819 : 820 : 822 : 821
1029 : 808 : 819 : 820 : 822 : 821
1030 : 808 : 819 : 820 : 822 : 821
1031 : 808 : 819 : 820 : 822 : 821
1032 : 808 : 819 : 820 : 822 : 821
1033 : 112 : 106 : 65535 : 65535 : 65535
1034 : 112 : 106 : 65535 : 65535 : 65535
1035 : 808 : 819 : 820 : 822 : 821
1036 : 112 : 106 : 65535 : 65535 : 65535
1037 : 808 : 819 : 820 : 822 : 821
1038 : 808 : 819 : 820 : 822 : 821
1039 : 808 : 819 : 820 : 822 : 821
1040 : 808 : 819 : 820 : 822 : 821
1041 : 808 : 819 : 820 : 822 : 821
1042 : 808 : 819 : 820 : 822 : 821
1043 : 808 : 819 : 820 : 822 : 821
1044 : 808 : 819 : 820 : 822 : 821
1045 : 808 : 819 : 820 : 822 : 821
1046 : 808 : 819 : 820 : 822 : 821
1047 : 808 : 819 : 820 : 822 : 821
1048 : 101 : 98 : 65535 : 65535 : 65535
1049 : 808 : 819 : 820 : 822 : 821
1050 : 808 : 819 : 820 : 822 : 821
1051 : 101 : 98 : 65535 : 65535 : 65535
1052 : 808 : 819 : 820 : 822 : 821
1053 : 808 : 819 : 820 : 822 : 821
1054 : 808 : 1146 : 65535 : 65535 : 65535
1055 : 808 : 819 : 820 : 822 : 821
1056 : 813 : 1146 : 820 : 822 : 821
1057 : 5752 : 819 : 820 : 822 : 821
1058 : 808 : 819 : 820 : 822 : 821
1059 : 195 : 189 : 65535 : 65535 : 65535
1060 : 4919 : 4923 : 65535 : 65535 : 65535
1061 : 6374 : 6373 : 65535 : 65535 : 65535
1062 : 4932 : 4931 : 65535 : 65535 : 65535
1063 : 4932 : 4931 : 65535 : 65535 : 65535
1064 : 4932 : 4931 : 65535 : 65535 : 65535
1065 : 6181 : 6180 : 65535 : 65535 : 65535
1066 : 3810 : 3809 : 65535 : 65535 : 65535
1067 : 3815 : 3819 : 65535 : 65535 : 65535
1068 : 3815 : 3819 : 65535 : 65535 : 65535
1069 : 3815 : 3819 : 65535 : 65535 : 65535
1070 : 3815 : 3819 : 65535 : 65535 : 65535
1071 : 3815 : 3819 : 65535 : 65535 : 65535
1072 : 3822 : 3825 : 65535 : 65535 : 65535
1073 : 3822 : 3825 : 65535 : 65535 : 65535
1074 : 3822 : 3825 : 65535 : 65535 : 65535
1075 : 3828 : 3828 : 65535 : 65535 : 65535
1076 : 3828 : 3828 : 65535 : 65535 : 65535
1077 : 3828 : 3828 : 65535 : 65535 : 65535
1078 : 808 : 819 : 820 : 822 : 821
1079 : 808 : 819 : 820 : 822 : 821
1080 : 808 : 819 : 820 : 822 : 821
1081 : 808 : 819 : 820 : 822 : 821
1082 : 808 : 819 : 820 : 822 : 821
1083 : 808 : 819 : 820 : 822 : 821
1084 : 808 : 819 : 820 : 822 : 821
1085 : 808 : 819 : 820 : 822 : 821
1086 : 808 : 819 : 820 : 822 : 821
1087 : 808 : 819 : 820 : 822 : 821
1088 : 808 : 819 : 820 : 822 : 821
1089 : 808 : 819 : 820 : 822 : 821
1090 : 808 : 819 : 820 : 822 : 821
1091 : 101 : 98 : 65535 : 65535 : 65535
1092 : 101 : 98 : 65535 : 65535 : 65535
1093 : 101 : 98 : 65535 : 65535 : 65535
1094 : 4021 : 98 : 65535 : 65535 : 65535
1095 : 4021 : 98 : 65535 : 65535 : 65535
1096 : -1 : 98 : 65535 : 65535 : 65535
1097 : 3535 : 3537 : 65535 : 65535 : 65535
1098 : 3535 : 3537 : 65535 : 65535 : 65535
1099 : 808 : 819 : 820 : 822 : 821
1100 : 808 : 819 : 820 : 822 : 821
1101 : 4037 : 4037 : 65535 : 65535 : 65535
1102 : 808 : 819 : 820 : 822 : 821
1103 : 808 : 819 : 820 : 822 : 821
1104 : 1322 : 1323 : 1324 : 1326 : 1325
1105 : 1322 : 1323 : 1324 : 1326 : 1325
1106 : 1322 : 1323 : 1324 : 1326 : 1325
1107 : 2712 : 819 : 820 : 822 : 821
1108 : 1322 : 1323 : 1324 : 1326 : 1325
1109 : 808 : 819 : 820 : 822 : 821
1110 : 808 : 819 : 820 : 822 : 821
1111 : 808 : 819 : 820 : 822 : 821
1112 : 4591 : 4226 : 4227 : 822 : 821
1113 : 4591 : 4226 : 4227 : 822 : 821
1114 : 813 : 819 : 820 : 822 : 821
1115 : 808 : 819 : 820 : 822 : 821
1116 : 808 : 819 : 820 : 822 : 821
1117 : 808 : 819 : 820 : 822 : 821
1118 : 808 : 819 : 820 : 822 : 821
1119 : 808 : 819 : 820 : 822 : 821
1120 : 4424 : 4424 : 65535 : 65535 : 65535
1121 : -1 : -1 : -1 : -1 : -1
1122 : -1 : -1 : -1 : -1 : -1
1123 : -1 : -1 : -1 : -1 : -1
1124 : -1 : -1 : -1 : -1 : -1
1125 : -1 : -1 : -1 : -1 : -1
1126 : 5893 : 5892 : 65535 : 65535 : 65535
1127 : 5455 : 5454 : 65535 : 65535 : 65535
1128 : 808 : 819 : 820 : 822 : 821
1129 : 842 : 841 : 65535 : 65535 : 65535
1130 : 808 : 819 : 820 : 822 : 821
1131 : 808 : 819 : 820 : 822 : 821
1132 : 195 : 189 : 65535 : 65535 : 65535
1133 : 195 : 189 : 65535 : 65535 : 65535
1134 : 808 : 819 : 820 : 822 : 821
1135 : 808 : 819 : 820 : 822 : 821
1136 : 813 : 819 : 820 : 822 : 821
1137 : 808 : 819 : 820 : 822 : 821
1138 : 808 : 819 : 820 : 822 : 821
1139 : 808 : 819 : 820 : 822 : 821
1140 : 808 : 819 : 820 : 822 : 821
1141 : 808 : 819 : 820 : 822 : 821
1142 : 808 : 819 : 820 : 822 : 821
